time;gFx;gFy;gFz;TgF
22:41:03:0980;0,0041;0,3772;0,9351;1,009
22:41:03:1040;-0,0730;0,3284;0,9119;0,974
22:41:03:1090;-0,0565;0,3801;0,9737;1,048
22:41:03:1130;-0,0740;0,3431;1,0926;1,149
22:41:03:1200;-0,0257;0,3187;1,0115;1,061
22:41:03:1240;-0,0345;0,3213;0,9414;0,996
22:41:03:1280;-0,0281;0,3661;0,9504;1,020
22:41:03:1570;-0,0575;0,3706;1,0088;1,078
22:41:03:1620;-0,0715;0,3537;1,0249;1,088
22:41:03:1660;-0,0557;0,3809;0,9967;1,070
22:41:03:1690;-0,0102;0,3524;0,9702;1,033
22:41:03:1730;-0,0684;0,3268;0,9726;1,030
22:41:03:1750;-0,0883;0,3524;0,9807;1,048
22:41:03:1780;-0,0595;0,3323;1,0211;1,077
22:41:03:1800;-0,0656;0,3004;1,0107;1,057
22:41:03:1830;-0,0135;0,3338;1,0073;1,062
22:41:03:1850;-0,0812;0,3334;1,0372;1,094
22:41:03:1880;-0,0162;0,3221;1,0598;1,108
22:41:03:1910;-0,0748;0,3536;1,0468;1,109
22:41:03:1940;-0,0951;0,3469;1,0685;1,129
22:41:03:2000;-0,0049;0,3243;1,0632;1,112
22:41:03:2050;-0,0713;0,3009;1,0368;1,083
22:41:03:2080;-0,0890;0,3488;1,0459;1,108
22:41:03:2130;-0,0737;0,3287;1,0469;1,101
22:41:03:2210;-0,0556;0,3226;0,9931;1,047
22:41:03:2250;-0,0620;0,3548;0,9830;1,048
22:41:03:2290;-0,1108;0,3227;1,0048;1,063
22:41:03:2530;-0,0518;0,3105;1,0648;1,111
22:41:03:2590;-0,0843;0,3434;1,0278;1,089
22:41:03:2620;-0,1232;0,3187;0,9158;0,980
22:41:03:2650;-0,0663;0,3107;0,8551;0,914
22:41:03:2690;-0,0744;0,3108;0,9285;0,984
22:41:03:2730;-0,1022;0,2978;1,0424;1,091
22:41:03:2750;-0,0956;0,2979;1,0512;1,098
22:41:03:2780;-0,0729;0,3150;0,9631;1,017
22:41:03:2820;-0,0670;0,3445;0,8820;0,951
22:41:03:2840;-0,1174;0,3300;0,8540;0,926
22:41:03:2870;-0,0545;0,3251;0,9381;0,996
22:41:03:2890;-0,0374;0,3287;1,0339;1,086
22:41:03:3000;-0,0814;0,2955;0,9604;1,010
22:41:03:3050;-0,0320;0,2626;0,8618;0,902
22:41:03:3080;-0,0323;0,3224;0,8518;0,912
22:41:03:3110;-0,0639;0,2908;0,9111;0,960
22:41:03:3140;-0,0158;0,2950;0,9456;0,991
22:41:03:3200;-0,0282;0,3332;0,9572;1,015
22:41:03:3240;-0,0251;0,3261;0,9654;1,020
22:41:03:3290;-0,0180;0,2901;0,9620;1,005
22:41:03:3520;-0,0093;0,3125;0,9554;1,005
22:41:03:3610;0,0292;0,2738;1,0541;1,088
22:41:03:3670;-0,0093;0,2433;1,0451;1,073
22:41:03:3700;0,0109;0,2484;1,0120;1,041
22:41:03:3780;-0,0305;0,2640;1,0448;1,078
22:41:03:3820;-0,0350;0,2213;1,0532;1,077
22:41:03:3840;0,0195;0,1820;1,0936;1,107
22:41:03:3870;-0,0298;0,2054;1,0909;1,110
22:41:03:3900;-0,0144;0,1469;1,1037;1,112
22:41:03:3920;-0,0165;0,1231;1,0978;1,104
22:41:03:3940;-0,0160;0,1248;1,0771;1,083
22:41:03:3970;-0,0063;0,0728;1,0128;1,014
22:41:03:4000;-0,0312;0,0867;1,0452;1,048
22:41:03:4030;-0,0328;0,1207;1,0815;1,088
22:41:03:4050;-0,0488;0,1187;1,0415;1,049
22:41:03:4120;-0,0727;0,1460;0,9765;0,990
22:41:03:4170;-0,0201;0,1820;0,9947;1,011
22:41:03:4200;-0,0573;0,1591;0,9763;0,991
22:41:03:4260;-0,0320;0,1765;0,9926;1,008
22:41:03:4290;-0,0577;0,1481;0,9893;1,002
22:41:03:4570;-0,0372;0,1302;0,9707;0,980
22:41:03:4610;-0,0633;0,0820;0,9559;0,961
22:41:03:4640;-0,0785;0,0827;0,9464;0,953
22:41:03:4690;-0,0603;0,0448;0,9757;0,978
22:41:03:4720;-0,0935;0,0605;0,9240;0,931
22:41:03:4750;-0,1071;0,0657;0,9372;0,946
22:41:03:4780;-0,0992;0,0608;0,9951;1,002
22:41:03:4800;-0,0512;0,0766;0,9831;0,987
22:41:03:4840;-0,0603;0,1103;0,9363;0,945
22:41:03:4870;-0,0723;0,1195;0,9481;0,959
22:41:03:4900;-0,0759;0,1375;0,9884;1,001
22:41:03:4930;-0,0640;0,1399;1,0323;1,044
22:41:03:4960;-0,1003;0,1673;0,9963;1,016
22:41:03:5040;-0,0454;0,1595;0,9764;0,990
22:41:03:5090;-0,0463;0,1596;1,0103;1,024
22:41:03:5120;-0,0629;0,1680;1,0473;1,063
22:41:03:5160;-0,0421;0,1347;1,0385;1,048
22:41:03:5230;-0,0221;0,1239;1,0049;1,012
22:41:03:5270;-0,0081;0,0764;1,0452;1,046
22:41:03:5320;-0,0506;0,0469;1,0424;1,044
22:41:03:5360;-0,0327;0,0308;1,1195;1,119
22:41:03:5610;-0,0674;0,0749;1,0347;1,039
22:41:03:5660;-0,0551;0,1207;0,9867;0,995
22:41:03:5690;-0,0864;0,1107;1,0755;1,085
22:41:03:5730;-0,0498;0,1442;1,1289;1,139
22:41:03:5760;-0,0649;0,1586;1,0329;1,047
22:41:03:5780;-0,0648;0,1759;0,9633;0,982
22:41:03:5820;-0,0319;0,1508;0,9906;1,002
22:41:03:5850;-0,0480;0,1402;1,0301;1,040
22:41:03:5880;-0,0637;0,1198;1,0890;1,097
22:41:03:5920;-0,0484;0,1471;1,0273;1,039
22:41:03:5940;-0,0405;0,1335;0,9427;0,953
22:41:03:5960;-0,0631;0,1369;0,9701;0,982
22:41:03:6020;-0,0562;0,1394;1,1285;1,138
22:41:03:6060;-0,0410;0,1104;1,1728;1,178
22:41:03:6110;-0,0242;0,1034;1,0663;1,070
22:41:03:6160;-0,0525;0,1435;0,9762;0,988
22:41:03:6220;-0,0336;0,1523;1,0678;1,079
22:41:03:6260;-0,0261;0,0971;1,1506;1,154
22:41:03:6310;-0,0509;0,0946;1,0975;1,102
22:41:03:6550;-0,0583;0,0767;0,9996;1,004
22:41:03:6610;-0,0629;0,0962;1,0631;1,069
22:41:03:6640;-0,0785;0,1088;1,1386;1,146
22:41:03:6710;-0,0926;0,0878;1,1256;1,133
22:41:03:6740;-0,0539;0,1202;1,0378;1,046
22:41:03:6810;-0,0512;0,1548;1,0128;1,026
22:41:03:6830;-0,0850;0,1630;1,0123;1,029
22:41:03:6880;-0,0563;0,1349;1,0412;1,051
22:41:03:6910;-0,0598;0,1576;1,0849;1,098
22:41:03:6930;-0,0557;0,1132;1,0073;1,015
22:41:03:6960;-0,0375;0,1492;0,9499;0,962
22:41:03:6980;-0,0643;0,1297;0,9705;0,981
22:41:03:7010;-0,0739;0,1060;0,9996;1,008
22:41:03:7030;-0,0798;0,0952;0,9453;0,954
22:41:03:7080;-0,0369;0,1009;0,9961;1,001
22:41:03:7120;-0,0557;0,0697;0,9860;0,989
22:41:03:7190;-0,0268;0,0972;0,9702;0,974
22:41:03:7230;-0,0636;0,0958;0,9401;0,947
22:41:03:7280;-0,0290;0,1023;1,0107;1,015
22:41:03:7330;-0,0485;0,1104;0,9787;0,986
22:41:03:7570;-0,0152;0,1344;0,9473;0,956
22:41:03:7620;-0,0564;0,1195;0,9058;0,915
22:41:03:7650;-0,0496;0,1269;0,9141;0,924
22:41:03:7690;-0,0380;0,1260;0,9617;0,970
22:41:03:7730;-0,0521;0,1477;0,9566;0,969
22:41:03:7750;-0,0245;0,1369;0,9556;0,965
22:41:03:7780;-0,0072;0,1388;0,9161;0,926
22:41:03:7820;-0,0179;0,1328;0,9363;0,945
22:41:03:7850;-0,0345;0,1219;0,9787;0,986
22:41:03:7870;0,0024;0,1178;1,0476;1,053
22:41:03:7900;-0,0133;0,1015;1,0347;1,038
22:41:03:7930;-0,0322;0,1024;0,9883;0,993
22:41:03:7980;-0,0298;0,1122;0,9866;0,993
22:41:03:8040;-0,0086;0,1077;1,0281;1,032
22:41:03:8100;-0,0290;0,1069;1,0531;1,058
22:41:03:8130;-0,0032;0,1147;1,0568;1,062
22:41:03:8180;0,0002;0,1133;1,0583;1,063
22:41:03:8250;-0,0162;0,1296;1,0398;1,047
22:41:03:8290;-0,0292;0,1085;1,0476;1,053
22:41:03:8330;-0,0315;0,1165;1,0561;1,062
22:41:03:8560;-0,0206;0,1328;1,0947;1,102
22:41:03:8600;-0,0692;0,1097;1,0964;1,104
22:41:03:8630;-0,0427;0,1278;1,0234;1,032
22:41:03:8650;-0,0320;0,1229;0,9924;1,000
22:41:03:8680;-0,0432;0,1594;1,0029;1,016
22:41:03:8710;-0,0415;0,1405;1,0708;1,080
22:41:03:8730;-0,0085;0,1271;1,0834;1,090
22:41:03:8760;-0,0604;0,1327;1,0015;1,012
22:41:03:8780;-0,0741;0,1158;0,9511;0,961
22:41:03:8910;-0,0731;0,0899;0,9709;0,978
22:41:03:8950;-0,0231;0,0839;0,9702;0,973
22:41:03:8970;-0,0794;0,0914;0,9895;0,997
22:41:03:9000;-0,0799;0,0731;1,0176;1,023
22:41:03:9060;-0,0169;0,0999;1,0044;1,008
22:41:03:9090;-0,0814;0,1032;0,9313;0,941
22:41:03:9140;-0,0350;0,1206;0,9505;0,958
22:41:03:9180;-0,0304;0,0941;1,0537;1,057
22:41:03:9240;-0,0277;0,0997;1,1207;1,124
22:41:03:9280;-0,0286;0,1288;1,1563;1,163
22:41:03:9330;-0,0584;0,1095;1,1244;1,131
22:41:03:9550;-0,0137;0,0987;1,0683;1,072
22:41:03:9590;-0,0565;0,1517;1,0258;1,038
22:41:03:9600;-0,0465;0,1404;1,0784;1,088
22:41:03:9630;-0,0078;0,1309;1,1783;1,184
22:41:03:9670;-0,0672;0,1418;1,0973;1,108
22:41:03:9700;-0,0372;0,1610;1,0030;1,016
22:41:03:9720;-0,0560;0,0972;0,9667;0,973
22:41:03:9740;0,0042;0,0990;1,0082;1,011
22:41:03:9850;-0,0609;0,0463;0,9828;0,985
22:41:03:9900;-0,0699;0,0595;0,9630;0,967
22:41:03:9930;-0,0242;0,0894;1,0027;1,006
22:41:03:9950;-0,0760;0,0884;0,9589;0,966
22:41:03:9990;-0,0490;0,0726;0,9461;0,949
22:41:04:0070;0,0035;0,1561;1,0314;1,042
22:41:04:0120;-0,0031;0,1175;1,1132;1,118
22:41:04:0150;-0,0391;0,1093;1,0426;1,048
22:41:04:0200;-0,0082;0,1901;1,0102;1,027
22:41:04:0270;-0,0320;0,1566;1,0402;1,052
22:41:04:0310;-0,0097;0,0980;1,0459;1,049
22:41:04:0350;-0,0389;0,1157;0,9788;0,986
22:41:04:0620;-0,0444;0,0851;1,0217;1,025
22:41:04:0660;-0,0835;0,1163;1,1144;1,123
22:41:04:0740;-0,0734;0,1012;1,0281;1,036
22:41:04:0760;-0,0235;0,0960;0,9687;0,973
22:41:04:0840;-0,0160;0,1093;0,9646;0,970
22:41:04:0870;-0,0034;0,1169;1,0278;1,033
22:41:04:0900;-0,0593;0,1106;1,0248;1,032
22:41:04:0920;-0,0472;0,1293;1,0196;1,028
22:41:04:0950;-0,0559;0,0930;0,9550;0,961
22:41:04:0970;-0,0689;0,1016;0,8996;0,908
22:41:04:0990;-0,0077;0,0949;0,9691;0,972
22:41:04:1010;-0,0333;0,1053;0,9992;1,004
22:41:04:1040;-0,0430;0,1087;1,0127;1,019
22:41:04:1060;-0,0269;0,1544;1,0112;1,023
22:41:04:1110;-0,0210;0,1077;1,0048;1,010
22:41:04:1150;0,0009;0,1252;0,9435;0,950
22:41:04:1200;-0,0401;0,1325;0,9203;0,930
22:41:04:1270;-0,0121;0,0971;1,0085;1,012
22:41:04:1300;-0,0263;0,0949;1,0720;1,075
22:41:04:1350;-0,0791;0,1059;0,9941;1,003
22:41:04:1590;-0,0559;0,1156;0,8899;0,899
22:41:04:1640;-0,0067;0,1050;0,9100;0,915
22:41:04:1670;-0,0228;0,1042;0,9716;0,976
22:41:04:1700;-0,0152;0,0921;0,9927;0,996
22:41:04:1740;0,0179;0,0929;1,0090;1,011
22:41:04:1770;-0,0044;0,1154;1,0405;1,045
22:41:04:1800;-0,0508;0,1005;0,9883;0,994
22:41:04:1820;-0,0209;0,1228;0,9270;0,934
22:41:04:1850;0,0158;0,1501;0,9774;0,987
22:41:04:1870;-0,0499;0,1142;0,9784;0,986
22:41:04:1900;-0,0362;0,0996;1,0153;1,020
22:41:04:1990;0,0049;0,1127;1,0974;1,102
22:41:04:2030;-0,0001;0,1021;1,1339;1,137
22:41:04:2080;-0,0411;0,1238;1,0010;1,009
22:41:04:2100;0,0282;0,1535;0,9569;0,968
22:41:04:2150;0,0194;0,1165;1,0168;1,022
22:41:04:2210;-0,0537;0,1082;1,1292;1,135
22:41:04:2430;-0,0402;0,1156;1,0766;1,083
22:41:04:2470;-0,0041;0,1032;1,0401;1,044
22:41:04:2490;-0,0340;0,0994;1,0879;1,092
22:41:04:2510;-0,0318;0,0937;1,1165;1,120
22:41:04:2540;-0,0024;0,1090;1,0742;1,078
22:41:04:2570;-0,0342;0,1244;1,0495;1,057
22:41:04:2600;-0,0555;0,1308;1,0014;1,011
22:41:04:2630;-0,0168;0,1231;1,1042;1,110
22:41:04:2820;-0,0396;0,1398;1,1566;1,165
22:41:04:2880;-0,0408;0,1087;1,0820;1,087
22:41:04:2920;-0,0507;0,1376;1,0002;1,011
22:41:04:2950;-0,0421;0,1082;0,9902;0,996
22:41:04:2980;-0,0851;0,1212;0,9683;0,980
22:41:04:3000;-0,0640;0,1046;1,0181;1,025
22:41:04:3020;-0,0158;0,1092;1,0448;1,049
22:41:04:3050;-0,0752;0,0919;1,0122;1,019
22:41:04:3080;-0,0824;0,1041;0,9582;0,968
22:41:04:3130;-0,0085;0,1004;0,9893;0,993
22:41:04:3180;-0,0724;0,0881;0,9737;0,980
22:41:04:3230;-0,0309;0,0712;1,0672;1,069
22:41:04:3290;-0,0229;0,1428;1,0677;1,077
22:41:04:3330;-0,0248;0,1132;1,0701;1,075
22:41:04:3380;-0,1086;0,1332;1,0799;1,094
22:41:04:3410;-0,0522;0,1972;1,0741;1,093
22:41:04:3650;-0,0223;0,2160;1,0055;1,028
22:41:04:3690;-0,0825;0,2270;1,0559;1,084
22:41:04:3720;-0,0370;0,2353;1,1227;1,148
22:41:04:3800;-0,0651;0,1924;1,0722;1,091
22:41:04:3830;-0,0500;0,1614;1,0795;1,092
22:41:04:3850;-0,1211;0,1302;1,1079;1,123
22:41:04:3900;-0,0235;0,0901;1,0375;1,041
22:41:04:3930;-0,0516;0,1140;1,0187;1,026
22:41:04:3950;-0,1609;0,1263;0,9752;0,998
22:41:04:3990;-0,0268;0,1924;0,9930;1,011
22:41:04:4020;-0,0763;0,1927;0,9947;1,017
22:41:04:4050;-0,0654;0,2594;0,9924;1,029
22:41:04:4080;-0,0199;0,2558;0,9841;1,017
22:41:04:4130;0,0057;0,2196;1,0258;1,048
22:41:04:4170;-0,0322;0,2167;1,0313;1,054
22:41:04:4230;-0,0621;0,1757;1,0055;1,023
22:41:04:4280;-0,0005;0,1751;0,9690;0,984
22:41:04:4320;-0,0181;0,1572;1,0066;1,018
22:41:04:4370;-0,0421;0,1415;1,0113;1,022
22:41:04:4670;-0,0284;0,2132;0,9969;1,020
22:41:04:4730;-0,0356;0,2185;0,9801;1,005
22:41:04:4820;-0,0579;0,2410;1,0831;1,111
22:41:04:4870;-0,0037;0,2318;1,0901;1,114
22:41:04:4890;0,0146;0,2101;1,0375;1,058
22:41:04:4930;-0,0469;0,1926;0,9461;0,967
22:41:04:4950;-0,0039;0,1539;0,9847;0,996
22:41:04:4980;-0,0173;0,1329;0,9830;0,991
22:41:04:4990;-0,0377;0,1559;1,0043;1,017
22:41:04:5020;-0,0466;0,1436;0,8971;0,910
22:41:04:5040;0,0571;0,1813;0,9225;0,940
22:41:04:5060;-0,0613;0,1624;0,9230;0,939
22:41:04:5090;-0,0217;0,1778;0,9789;0,995
22:41:04:5110;-0,0224;0,1713;1,0664;1,080
22:41:04:5130;0,0479;0,1457;1,0856;1,094
22:41:04:5230;0,0009;0,1226;0,9825;0,989
22:41:04:5280;0,0055;0,1156;0,9421;0,948
22:41:04:5300;0,0175;0,0984;1,0534;1,056
22:41:04:5330;-0,0956;0,0785;1,0499;1,057
22:41:04:5370;-0,0146;0,1157;1,0746;1,080
22:41:04:5430;-0,0458;0,1266;0,9610;0,970
22:41:04:5480;0,0229;0,1418;1,0179;1,026
22:41:04:5530;-0,0447;0,1354;1,0459;1,055
22:41:04:5830;0,1105;0,1254;1,0869;1,096
22:41:04:5890;0,0412;0,1203;1,0750;1,080
22:41:04:5930;0,0060;0,0577;1,0770;1,077
22:41:04:5960;0,0597;0,0436;1,0327;1,032
22:41:04:6000;-0,0506;0,0488;1,0211;1,023
22:41:04:6040;-0,0853;0,1065;1,0589;1,068
22:41:04:6070;-0,0196;0,0995;1,0137;1,018
22:41:04:6100;0,0561;0,1335;0,9728;0,981
22:41:04:6140;-0,0174;0,1636;1,0509;1,063
22:41:04:6180;-0,1129;0,1961;1,1703;1,193
22:41:04:6200;0,0428;0,1864;1,1643;1,178
22:41:04:6230;-0,0944;0,1563;0,9898;1,007
22:41:04:6270;-0,1619;0,1257;0,8961;0,922
22:41:04:6290;0,0024;0,0428;1,1036;1,102
22:41:04:6320;-0,0357;0,0218;1,1455;1,145
22:41:04:6340;-0,1339;0,0023;1,0719;1,080
22:41:04:6390;-0,0904;0,0696;0,9599;0,967
22:41:04:6440;0,0180;0,0939;1,0631;1,065
22:41:04:6480;-0,0400;0,1223;1,0982;1,105
22:41:04:6530;-0,1076;0,1973;1,0611;1,086
22:41:04:6620;0,0025;0,2117;1,1051;1,124
22:41:04:6650;-0,0722;0,2341;1,0515;1,080
22:41:04:6690;-0,1451;0,2154;1,0063;1,041
22:41:04:6740;-0,1149;0,1705;0,9649;0,988
22:41:04:6930;0,0418;0,1508;1,0002;1,010
22:41:04:6980;-0,0860;0,1664;0,9647;0,983
22:41:04:7000;-0,0607;0,1677;0,9194;0,937
22:41:04:7030;0,0576;0,2281;1,0158;1,041
22:41:04:7060;-0,0810;0,1777;1,0199;1,039
22:41:04:7090;-0,0495;0,1947;1,0140;1,034
22:41:04:7120;-0,0690;0,1967;1,0265;1,048
22:41:04:7140;0,0588;0,2064;1,1610;1,179
22:41:04:7240;-0,0999;0,1617;1,0422;1,060
22:41:04:7280;0,0001;0,2684;0,9803;1,016
22:41:04:7310;0,0510;0,2634;1,0146;1,048
22:41:04:7340;-0,0099;0,2706;1,0851;1,118
22:41:04:7390;-0,0632;0,2383;1,0984;1,126
22:41:04:7450;0,0898;0,2896;1,0970;1,136
22:41:04:7490;-0,0344;0,2655;1,1982;1,228
22:41:04:7540;-0,0917;0,2877;1,1637;1,203
22:41:04:7780;0,0414;0,2570;1,0781;1,108
22:41:04:7820;-0,0457;0,2958;0,9603;1,007
22:41:04:7900;0,0107;0,2582;0,9947;1,027
22:41:04:7940;0,0463;0,2378;0,9979;1,025
22:41:04:7970;-0,0107;0,1762;1,0370;1,051
22:41:04:8000;0,0352;0,1868;1,0361;1,052
22:41:04:8040;-0,0779;0,1856;0,9782;0,999
22:41:04:8100;0,0025;0,2324;1,0690;1,093
22:41:04:8120;-0,0281;0,1888;1,0594;1,076
22:41:04:8150;-0,0081;0,1988;1,0463;1,064
22:41:04:8170;-0,0360;0,2298;1,1050;1,129
22:41:04:8190;-0,0443;0,1961;1,0465;1,065
22:41:04:8210;0,0092;0,1926;1,0953;1,111
22:41:04:8270;-0,0694;0,1890;1,0412;1,061
22:41:04:8320;-0,0082;0,2009;1,0302;1,049
22:41:04:8350;-0,0982;0,2077;1,0636;1,089
22:41:04:8400;-0,0013;0,1980;1,1136;1,130
22:41:04:8450;-0,0769;0,1827;0,9545;0,976
22:41:04:8500;-0,0935;0,1775;0,8975;0,921
22:41:04:8550;0,0194;0,1405;0,9825;0,991
22:41:04:8830;-0,0012;0,1032;1,0029;1,007
22:41:04:8870;-0,0601;0,1426;1,0151;1,027
22:41:04:8920;0,0105;0,1999;0,9707;0,990
22:41:04:8960;-0,0028;0,2193;0,9386;0,963
22:41:04:8990;-0,0727;0,2300;0,9216;0,954
22:41:04:9020;-0,0404;0,2536;1,0182;1,050
22:41:04:9050;-0,0005;0,2451;1,0310;1,059
22:41:04:9080;0,0151;0,2082;1,0297;1,049
22:41:04:9110;-0,0362;0,1952;0,9880;1,008
22:41:04:9140;-0,0200;0,1740;0,9911;1,006
22:41:04:9160;0,0331;0,1906;1,0164;1,033
22:41:04:9180;-0,0806;0,2194;0,9891;1,017
22:41:04:9200;-0,0185;0,2401;0,9406;0,971
22:41:04:9260;0,0226;0,2208;0,9612;0,985
22:41:04:9470;-0,0276;0,2267;0,9316;0,959
22:41:04:9510;-0,0322;0,2306;0,9926;1,020
22:41:04:9530;-0,0256;0,2626;0,9479;0,984
22:41:04:9560;0,0475;0,2807;0,9574;0,998
22:41:04:9590;-0,0070;0,2605;0,9076;0,944
22:41:04:9620;0,0402;0,2612;0,8922;0,929
22:41:04:9650;0,0822;0,2807;0,8720;0,918
22:41:04:9680;-0,0015;0,2080;0,8067;0,833
22:41:04:9760;0,0438;0,2418;0,9575;0,987
22:41:04:9800;-0,0176;0,1892;1,0553;1,072
22:41:04:9820;0,1452;0,3006;1,1109;1,157
22:41:04:9860;-0,0529;0,3445;0,9012;0,968
22:41:04:9910;0,0030;0,3904;0,7753;0,869
22:41:04:9960;0,0432;0,3519;0,8288;0,901
22:41:05:0010;-0,0675;0,3635;0,8773;0,954
22:41:05:0060;0,1003;0,1195;1,0004;1,009
22:41:05:0120;-0,0588;0,1260;1,0814;1,090
22:41:05:0170;-0,1128;0,1104;1,0026;1,016
22:41:05:0210;-0,0282;0,1756;1,0199;1,035
22:41:05:0270;-0,1520;0,2823;0,9536;1,009
22:41:05:0330;0,0584;0,2884;1,0896;1,127
22:41:05:0370;-0,0362;0,3567;1,0691;1,128
22:41:05:0420;0,0367;0,3502;1,1863;1,237
22:41:05:0660;-0,0125;0,2419;1,1722;1,196
22:41:05:0700;-0,1648;0,1881;1,0453;1,077
22:41:05:0730;0,0047;0,1967;1,1440;1,160
22:41:05:0770;-0,0847;0,1814;1,0962;1,115
22:41:05:0800;-0,0278;0,2330;0,9986;1,026
22:41:05:0840;-0,0377;0,2919;0,9481;0,993
22:41:05:0870;-0,0029;0,2823;0,9166;0,959
22:41:05:0890;-0,0168;0,2677;1,1033;1,135
22:41:05:0920;0,0247;0,2258;1,1881;1,208
22:41:05:0950;0,1350;0,1825;1,0641;1,085
22:41:05:0970;0,0236;0,1332;0,9368;0,945
22:41:05:1040;-0,0179;0,1548;0,9228;0,935
22:41:05:1080;0,0268;0,2298;1,1085;1,131
22:41:05:1160;-0,0525;0,1829;1,2834;1,297
22:41:05:1190;0,0259;0,3214;1,1672;1,210
22:41:05:1220;0,0221;0,3685;0,9709;1,039
22:41:05:1270;0,1001;0,3263;1,1218;1,171
22:41:05:1330;0,0204;0,2041;1,2641;1,279
22:41:05:1370;0,0780;0,2499;1,3046;1,328
22:41:05:1420;0,0458;0,2432;1,1156;1,141
22:41:05:1630;0,0286;0,2603;0,9393;0,974
22:41:05:1670;0,0176;0,2517;0,9076;0,941
22:41:05:1690;0,0351;0,2569;1,0124;1,044
22:41:05:1730;-0,0552;0,2981;1,0164;1,061
22:41:05:1770;-0,0281;0,2813;0,8678;0,913
22:41:05:1790;0,0658;0,2195;0,8045;0,835
22:41:05:1830;0,0337;0,2453;0,8062;0,842
22:41:05:1870;0,0412;0,2199;0,8846;0,911
22:41:05:1900;0,0954;0,2411;0,8606;0,896
22:41:05:1940;0,0105;0,2790;0,8326;0,878
22:41:05:1980;-0,0970;0,2465;0,8157;0,860
22:41:05:2040;-0,0428;0,2881;0,9020;0,949
22:41:05:2090;-0,0632;0,2240;1,0076;1,035
22:41:05:2150;-0,0457;0,2000;1,1133;1,132
22:41:05:2190;-0,0160;0,2261;0,9807;1,006
22:41:05:2240;0,1032;0,2317;1,0305;1,059
22:41:05:2290;0,1217;0,2077;1,1805;1,202
22:41:05:2330;-0,1036;0,0956;1,2694;1,277
22:41:05:2380;0,0152;0,2347;1,1794;1,202
22:41:05:2430;-0,0906;0,2239;1,1063;1,133
22:41:05:2670;-0,2000;0,2333;0,8598;0,917
22:41:05:2700;-0,0697;0,1953;0,8587;0,884
22:41:05:2740;-0,0673;0,2508;0,9411;0,977
22:41:05:2780;-0,0532;0,2914;1,1792;1,216
22:41:05:2800;-0,1247;0,2672;0,9302;0,978
22:41:05:2830;-0,0462;0,3300;0,8057;0,874
22:41:05:2860;-0,0485;0,2924;0,7560;0,814
22:41:05:2890;-0,0303;0,1299;0,7936;0,804
22:41:05:2930;0,0722;0,2057;0,8436;0,869
22:41:05:2960;-0,0535;0,1761;0,9064;0,925
22:41:05:2990;-0,0098;0,2702;0,9586;0,996
22:41:05:3050;-0,0345;0,2787;0,9954;1,035
22:41:05:3100;-0,0193;0,3212;0,8463;0,906
22:41:05:3140;0,0443;0,3237;0,9401;0,995
22:41:05:3200;0,0093;0,2757;0,9763;1,014
22:41:05:3240;0,0717;0,2741;1,0880;1,123
22:41:05:3290;-0,0519;0,2624;0,9942;1,030
22:41:05:3340;0,0147;0,2381;1,0426;1,069
22:41:05:3380;0,0670;0,1883;0,9418;0,961
22:41:05:3430;0,0714;0,1523;0,9732;0,985
22:41:05:3650;-0,0639;0,1519;0,9809;0,995
22:41:05:3690;0,0784;0,2209;0,9960;1,021
22:41:05:3710;0,0139;0,2700;0,9263;0,964
22:41:05:3730;0,0174;0,2608;0,9302;0,966
22:41:05:3760;0,0821;0,3148;1,0908;1,137
22:41:05:3790;0,0429;0,3273;0,9450;1,000
22:41:05:3820;0,1590;0,3762;0,8739;0,962
22:41:05:3840;0,0220;0,3121;0,8333;0,890
22:41:05:4040;0,0204;0,2642;0,9636;0,999
22:41:05:4090;0,1883;0,2571;1,0804;1,122
22:41:05:4130;-0,0063;0,1457;1,0554;1,064
22:41:05:4150;0,0339;0,2011;1,1183;1,135
22:41:05:4180;0,0781;0,2589;1,0496;1,082
22:41:05:4200;0,0571;0,3262;0,9800;1,033
22:41:05:4220;0,0374;0,2308;1,2238;1,244
22:41:05:4240;0,0758;0,2576;1,3224;1,347
22:41:05:4300;0,1324;0,2690;1,0676;1,106
22:41:05:4350;-0,0188;0,2565;0,9242;0,959
22:41:05:4400;-0,0310;0,2181;1,1123;1,134
22:41:05:4440;0,0939;0,2143;1,1155;1,137
22:41:05:4510;-0,0116;0,3107;0,9191;0,971
22:41:05:4560;-0,0087;0,3030;0,8091;0,865
22:41:05:4600;0,0722;0,2670;0,7829;0,829
22:41:05:4660;-0,0138;0,3390;0,8264;0,894
22:41:05:4900;-0,0304;0,3262;0,8773;0,937
22:41:05:4940;0,0609;0,2071;0,9795;1,001
22:41:05:4970;0,0383;0,1743;1,0058;1,020
22:41:05:5010;-0,0708;0,2120;0,8571;0,887
22:41:05:5050;-0,0466;0,2424;0,8305;0,867
22:41:05:5070;0,0152;0,2218;1,0018;1,025
22:41:05:5100;-0,0702;0,2294;1,0311;1,059
22:41:05:5140;0,0046;0,2543;0,9153;0,950
22:41:05:5160;0,0045;0,3043;0,8995;0,950
22:41:05:5200;0,0031;0,3048;0,8442;0,898
22:41:05:5220;-0,0604;0,2819;0,8596;0,908
22:41:05:5250;-0,0115;0,2458;0,8602;0,895
22:41:05:5320;0,0225;0,1912;1,0001;1,017
22:41:05:5350;-0,0614;0,1757;0,9196;0,939
22:41:05:5400;0,0557;0,2398;0,9662;0,995
